scope,condition_id,family,corruption,severity,estimand,metric,unit,detector_a,detector_b,image_count,patient_group_count,seed_count,confidence_level,detector_a_estimate,detector_a_ci_low,detector_a_ci_high,detector_b_estimate,detector_b_ci_low,detector_b_ci_high,difference_a_minus_b,difference_ci_low,difference_ci_high,bootstrap_resamples,bootstrap_valid_a,bootstrap_valid_b,bootstrap_valid_difference,test_name,permutation_resamples,permutation_valid,p_value_raw,p_value_holm,holm_family_size,effect_size_name,effect_size,effect_size_n,status,reason
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.29933085505396134,0.17628016709072478,0.4255043972463102,0.17411884441432388,0.09448816401823193,0.2632632829380983,0.12521201063963747,0.040564943824884556,0.21770612026254596,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.27014597080583885,1.0,35,paired_raw_difference,0.12521201063963747,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.11311596482982256,0.06291877920691885,0.16862815429011815,0.06430769749548144,0.029251686371719557,0.10742136586607402,0.04880826733434111,0.016914796916521056,0.08439592856978084,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2491501699660068,1.0,35,paired_raw_difference,0.04880826733434111,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8526630914690616,0.7729302219519611,0.9196098476121484,0.7735849056603773,0.6159846153846155,0.9316450639204545,0.07907818580868431,-0.09745136501152124,0.2406576693029618,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2509498100379924,1.0,35,paired_raw_difference,0.07907818580868431,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9610389610389609,0.888888888888889,1.0142908902691512,1.0,0.7999999999999999,1.3333333333333335,-0.038961038961039085,-0.3953936688311687,0.15801566080977825,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5552889422115577,1.0,35,paired_raw_difference,-0.038961038961039085,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8695114409400122,0.7898280858395991,0.9342858481130992,0.926829268292683,0.7586157754101447,1.187624351968614,-0.05731782735267077,-0.33802962595266106,0.11408823013979183,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3695260947810438,1.0,35,paired_raw_difference,-0.05731782735267077,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9913734395188729,0.9649878591102441,1.0217586711480613,1.0256927859570322,0.9456722467893168,1.071757281177814,-0.03431934643815926,-0.08942926915121785,0.05377659179160203,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2501499700059988,1.0,34,paired_raw_difference,-0.03431934643815926,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9958087042942823,0.97971879289277,1.0134473098431775,1.0158935447724278,0.9656817696458847,1.044607043676114,-0.020084840478145516,-0.05408889892268221,0.03502296444202426,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2643471305738852,1.0,34,paired_raw_difference,-0.020084840478145516,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7924820123069166,0.6843785914540265,0.8761169018687569,0.8240915480290013,0.7061554002813671,1.0970444489545095,-0.03160953572208469,-0.36342442033405103,0.12664704845670474,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7224555088982204,1.0,35,paired_raw_difference,-0.03160953572208469,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7653197275151771,0.6621592768644364,0.8508091481104827,0.8428850674528618,0.7117308114688374,1.0295431571494387,-0.07756533993768477,-0.27804417262056796,0.0342656729167411,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3171365726854629,1.0,35,paired_raw_difference,-0.07756533993768477,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.11532385466034756,0.07284393756218639,0.15781455592105262,0.3508771929824561,0.20405771683673474,0.48488005050505034,-0.23555333832210856,-0.3656634348359767,-0.1097071045927216,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.23555333832210856,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6576576576576577,0.5338841807909604,0.75,0.18018018018018017,0.10143829600351342,0.24273156651797423,0.47747747747747754,0.3697433321154549,0.5714285714285714,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.47747747747747754,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.19623655913978497,0.1289169013682662,0.2593958412604166,0.23809523809523814,0.13836477987421383,0.3127975323678149,-0.04185867895545317,-0.12258288751285719,0.03255770414979144,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.38852229554089185,1.0,35,paired_raw_difference,-0.04185867895545317,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6836579327484159,0.6587962313756838,0.7112913005470517,0.7157027400774719,0.6616599467210132,0.7542548785547979,-0.03204480732905601,-0.07105288287866701,0.020654752549664087,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.13377324535092983,1.0,34,paired_raw_difference,-0.03204480732905601,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8075167693689708,0.7900783909042942,0.8263180222253216,0.8299904204854108,0.7918906736234425,0.8570550077761704,-0.022473651116440063,-0.049202812635719274,0.014099341117650677,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.12297540491901619,1.0,34,paired_raw_difference,-0.022473651116440063,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2858380324792124,0.16927073028297038,0.4166309008619873,0.15998775768001816,0.0893851258566386,0.23998004248244817,0.12585027479919425,0.04590838803726762,0.2150967546691862,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2565486902619476,1.0,35,paired_raw_difference,0.12585027479919425,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.11106635871629862,0.06696253006502913,0.16668232168651143,0.05900499618976325,0.029416529157890624,0.09828357648949011,0.05206136252653537,0.023489005044519007,0.086654730515922,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.19916016796640673,1.0,35,paired_raw_difference,0.05206136252653537,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8012761330296876,0.711056193630552,0.875323328368205,0.7571560480147737,0.5858462675535846,0.9412184873949577,0.044120085014913935,-0.1785032180292777,0.22195593671195243,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5788842231553689,1.0,35,paired_raw_difference,0.044120085014913935,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9480519480519481,0.8641975308641976,1.01755980861244,1.0526315789473684,0.833088235294118,1.4446969696969685,-0.10457963089542022,-0.5207974137931034,0.1370916506333172,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.20835832833433313,1.0,35,paired_raw_difference,-0.10457963089542022,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8231741376902667,0.7323830572176165,0.8936190031023609,0.9523809523809526,0.7682291666666667,1.2478904028846813,-0.12920681469068585,-0.47420205500020657,0.06928228324365611,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.07858428314337132,1.0,35,paired_raw_difference,-0.12920681469068585,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9879398168153007,0.9620030550794076,1.0221628376209688,1.0311514098852357,0.961880156830974,1.066886132189917,-0.04321159306993494,-0.0915433822515065,0.03887930777766108,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.17136572685462909,1.0,34,paired_raw_difference,-0.04321159306993494,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9930654217498832,0.9769932237750526,1.0144960576546915,1.0192074971551506,0.9758562571609287,1.0408702948630228,-0.026142075405267362,-0.05668834899845652,0.0253258573837075,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1843631273745251,1.0,34,paired_raw_difference,-0.026142075405267362,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7567596034566509,0.6420773134674655,0.8484868614867814,0.7572101649060148,0.6447137091223741,1.0489161232277286,-0.0004505614493638399,-0.32254668800798025,0.14369334027773453,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9942011597680463,1.0,35,paired_raw_difference,-0.0004505614493638399,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s4,blur,gaussian_blur,4,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.751452507316194,0.657817411750916,0.8278633883737985,0.7733822253076161,0.6525444834325722,0.9973421914861902,-0.021929717991422182,-0.24885082739899161,0.09063388905895596,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7580483903219356,1.0,35,paired_raw_difference,-0.021929717991422182,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.11094674556213018,0.06907756290979976,0.15293047326457462,0.2727272727272727,0.14582386363636365,0.3968312324929971,-0.16178052716514252,-0.2746795587553459,-0.05540291034266943,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.16178052716514252,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6756756756756757,0.552234919154229,0.7762237762237763,0.13513513513513514,0.07142857142857142,0.19166666666666668,0.5405405405405406,0.433732274229662,0.6287436490655053,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.5405405405405406,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.19059720457433293,0.12408845450082565,0.25263378110548335,0.18072289156626506,0.09834919179181474,0.24752475247524755,0.009874313008067875,-0.06481213152001764,0.0733951086197744,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8676264747050589,1.0,35,paired_raw_difference,0.009874313008067875,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.667962178887869,0.6430495883898323,0.6907583072723145,0.7093165392002414,0.6533169876226542,0.7526652005302074,-0.041354360312372385,-0.07991518453382151,0.012960438971986616,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.03459308138372325,1.0,34,paired_raw_difference,-0.041354360312372385,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7968489757540537,0.7789671698928279,0.8130408119681928,0.8260511705954888,0.7868629597725089,0.8563599961195483,-0.02920219484143516,-0.05696320572452341,0.009899629292198939,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.03719256148770246,1.0,34,paired_raw_difference,-0.02920219484143516,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2747410750603783,0.16776753278322915,0.4028879023585991,0.14895357422804587,0.08560340740368802,0.2272184882717333,0.12578750083233245,0.03800414899865623,0.2211175305977736,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.23435312937412517,1.0,35,paired_raw_difference,0.12578750083233245,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.10251796405367863,0.06118492123266914,0.1564370303117465,0.05301463072240288,0.02808816052815049,0.08510342916781857,0.04950333333127575,0.01949671234914188,0.09128090030443038,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1879624075184963,1.0,35,paired_raw_difference,0.04950333333127575,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7708637516329824,0.6773075809818923,0.8454967142596926,0.5885167464114832,0.3761103573043872,0.8035789288323071,0.18234700522149916,-0.05743352157104651,0.3854428955327648,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.07498500299940011,1.0,35,paired_raw_difference,0.18234700522149916,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.974025974025974,0.8833333333333333,1.0400135135135136,0.7894736842105263,0.5294117647058824,1.25,0.1845522898154477,-0.2952699335548172,0.43295977011494235,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.07698460307938412,1.0,35,paired_raw_difference,0.1845522898154477,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7995181438637601,0.7036522212978689,0.8718285846029971,0.7228915662650602,0.49134413762289875,1.0584739144017492,0.07662657759869984,-0.28743888495569814,0.3022110139226351,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.4263147370525895,1.0,35,paired_raw_difference,0.07662657759869984,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9652582103408052,0.9441320035652425,0.990303311874361,1.0219504669942616,0.9303576062794292,1.099044223212121,-0.05669225665345645,-0.1349713360615151,0.04603181207233758,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.04339132173565287,1.0,34,paired_raw_difference,-0.05669225665345645,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9799464162168875,0.9667399549073433,0.9958072674833147,1.0143701967214562,0.9571791221133569,1.0584863379883795,-0.034423780504568735,-0.07869412783328981,0.029173365699797168,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.04899020195960808,1.0,34,paired_raw_difference,-0.034423780504568735,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.727380276209627,0.6270427817798092,0.8327158683945318,0.7049861948196168,0.5635368556796556,1.0333228567900414,0.0223940813900102,-0.3419452252608911,0.19502009100298365,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.829634073185363,1.0,35,paired_raw_difference,0.0223940813900102,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s5,blur,gaussian_blur,5,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6936157989105235,0.601487458926354,0.8050754205256813,0.694866125405608,0.5377806199757916,1.0118806979506454,-0.0012503264950844972,-0.28387958737655383,0.15874593609963628,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9902019596080783,1.0,35,paired_raw_difference,-0.0012503264950844972,183,complete,
phase6_primary_seed_robustness,motion_blur_s1,blur,motion_blur,1,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.13043478260869565,0.08123648354471939,0.17684022304706698,0.46808510638297873,0.2608293075684381,0.6410714285714284,-0.33765032377428306,-0.49541104494026644,-0.16359111882619645,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.33765032377428306,183,complete,
phase6_primary_seed_robustness,motion_blur_s1,blur,motion_blur,1,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6486486486486487,0.5277701465201465,0.7468487674883411,0.1981981981981982,0.09781099033816429,0.27028434684684677,0.4504504504504505,0.3467412023460411,0.5444696969696968,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.4504504504504505,183,complete,
phase6_primary_seed_robustness,motion_blur_s1,blur,motion_blur,1,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2171945701357466,0.14195423736038879,0.2820918387970411,0.2784810126582279,0.14675562969140957,0.3686935799507605,-0.06128644252248128,-0.1441175137465467,0.03563655987832988,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1807638472305539,1.0,35,paired_raw_difference,-0.06128644252248128,183,complete,
phase6_primary_seed_robustness,motion_blur_s1,blur,motion_blur,1,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6936727635043847,0.6682480011067342,0.7189697481824618,0.6970626405830559,0.6516715601015491,0.7339315533795894,-0.003389877078671222,-0.0457277737859543,0.04617720323635369,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8792241551689662,1.0,34,paired_raw_difference,-0.003389877078671222,183,complete,
