detector,threshold,seed_count,precision,precision_std,precision_mean_plus_minus_std,recall,recall_std,recall_mean_plus_minus_std,f1,f1_std,f1_mean_plus_minus_std
yolo11s,0.26,5,0.29562974545806264,0.16669629836849484,0.29563 ± 0.166696,0.0925373134328358,0.05860703908297631,0.0925373 ± 0.058607,0.13901059859680548,0.0841635326101411,0.139011 ± 0.0841635
yolo11s,0.27,5,0.29599823320304147,0.16664538528586345,0.295998 ± 0.166645,0.0873134328358209,0.05619358387169164,0.0873134 ± 0.0561936,0.13277665476804829,0.08108900938408746,0.132777 ± 0.081089
yolo11s,0.28,5,0.29931851149433736,0.16850951673777395,0.299319 ± 0.16851,0.08432835820895522,0.05699313876155978,0.0843284 ± 0.0569931,0.12916988693076772,0.08236059126000222,0.12917 ± 0.0823606
yolo11s,0.29,5,0.3051113620678838,0.17253899237660741,0.305111 ± 0.172539,0.0828358208955224,0.05801008892058214,0.0828358 ± 0.0580101,0.12757907810855137,0.08423055513922158,0.127579 ± 0.0842306
yolo11s,0.3,5,0.3026757717907205,0.17376937511861426,0.302676 ± 0.173769,0.07985074626865672,0.058440507683400617,0.0798507 ± 0.0584405,0.12367539684815991,0.08525459566344294,0.123675 ± 0.0852546
yolo11s,0.31,5,0.30400873585706056,0.17253137357972503,0.304009 ± 0.172531,0.07761194029850746,0.05716388683141057,0.0776119 ± 0.0571639,0.12070033795351869,0.0831182698702624,0.1207 ± 0.0831183
yolo11s,0.32,5,0.30844174070500313,0.17439832838391223,0.308442 ± 0.174398,0.07537313432835821,0.056181194149598226,0.0753731 ± 0.0561812,0.11809890116559871,0.08179210888291248,0.118099 ± 0.0817921
yolo11s,0.33,5,0.30207792207792206,0.17276697782750444,0.302078 ± 0.172767,0.0708955223880597,0.05458484641167087,0.0708955 ± 0.0545848,0.1118869980568683,0.07979368311240961,0.111887 ± 0.0797937
yolo11s,0.34,5,0.29795048629531384,0.17039314259954533,0.29795 ± 0.170393,0.06716417910447761,0.05452104177687484,0.0671642 ± 0.054521,0.10637996094400104,0.07940107227189376,0.10638 ± 0.0794011
yolo11s,0.35,5,0.31376906318082787,0.18164764184434806,0.313769 ± 0.181648,0.0664179104477612,0.05511788941101988,0.0664179 ± 0.0551179,0.10609908069996705,0.08100793770713924,0.106099 ± 0.0810079
yolo11s,0.36,5,0.3251552375273305,0.18460998077433285,0.325155 ± 0.18461,0.06417910447761195,0.055307016889137285,0.0641791 ± 0.055307,0.10295950938478549,0.08138801195361509,0.10296 ± 0.081388
yolo11s,0.37,5,0.3182241317579663,0.18529171431325672,0.318224 ± 0.185292,0.059701492537313425,0.053619805459701166,0.0597015 ± 0.0536198,0.09634851480293524,0.0798838214268012,0.0963485 ± 0.0798838
yolo11s,0.38,5,0.32022477778125946,0.18635260063361134,0.320225 ± 0.186353,0.0582089552238806,0.05320272723175395,0.058209 ± 0.0532027,0.09425768073823557,0.07913887651397253,0.0942577 ± 0.0791389
yolo11s,0.39,5,0.3291871921182266,0.19208052712085863,0.329187 ± 0.192081,0.05522388059701493,0.05312416052302807,0.0552239 ± 0.0531242,0.0899110284971644,0.07881790954882409,0.089911 ± 0.0788179
yolo11s,0.4,5,0.3323229877911231,0.19159211776979249,0.332323 ± 0.191592,0.05298507462686567,0.0535808422920564,0.0529851 ± 0.0535808,0.08647991773308815,0.0799433980658875,0.0864799 ± 0.0799434
yolo11s,0.41,5,0.3549803304484658,0.20478179643997094,0.35498 ± 0.204782,0.05223880597014925,0.05381419814125357,0.0522388 ± 0.0538142,0.0852281428958219,0.08018148562394352,0.0852281 ± 0.0801815
yolo11s,0.42,5,0.40159420289855075,0.24681674277864135,0.401594 ± 0.246817,0.05,0.053398638268651696,0.05 ± 0.0533986,0.08202362658470995,0.07928254633493947,0.0820236 ± 0.0792825
yolo11s,0.43,5,0.4525,0.29267089025046544,0.4525 ± 0.292671,0.05,0.053398638268651696,0.05 ± 0.0533986,0.08244453641230065,0.07962725632680198,0.0824445 ± 0.0796273
yolo11s,0.44,5,0.46397579948141754,0.2983061419991675,0.463976 ± 0.298306,0.04850746268656716,0.05342470545998639,0.0485075 ± 0.0534247,0.08010139696185,0.07963924953745548,0.0801014 ± 0.0796392
yolo11s,0.45,5,0.4867639790437906,0.35727147353083083,0.486764 ± 0.357271,0.04402985074626865,0.054864705300635225,0.0440299 ± 0.0548647,0.0719681375864859,0.0820280965599305,0.0719681 ± 0.0820281
yolo11s,0.46,5,0.5055218855218856,0.36001907666103405,0.505522 ± 0.360019,0.04253731343283582,0.05531960239775148,0.0425373 ± 0.0553196,0.06955257142246832,0.08313177309648238,0.0695526 ± 0.0831318
yolo11s,0.47,5,0.48275862068965514,0.3556491611161426,0.482759 ± 0.355649,0.040298507462686574,0.05593282337478579,0.0402985 ± 0.0559328,0.06553454540848112,0.0842274683737213,0.0655345 ± 0.0842275
yolo11s,0.48,5,0.3147286821705426,0.30199494939844895,0.314729 ± 0.301995,0.03880597014925373,0.05500410078071886,0.038806 ± 0.0550041,0.0630745134871962,0.08349021788112675,0.0630745 ± 0.0834902
yolo11s,0.49,5,0.34539534883720935,0.34624425457918695,0.345395 ± 0.346244,0.03880597014925373,0.05500410078071886,0.038806 ± 0.0550041,0.06315626873271346,0.0835023920696319,0.0631563 ± 0.0835024
yolo11s,0.5,5,0.3825,0.41491716040674914,0.3825 ± 0.414917,0.033582089552238806,0.0529666774872328,0.0335821 ± 0.0529667,0.05459043712344571,0.08197383302037765,0.0545904 ± 0.0819738
yolo11s,0.51,5,0.382051282051282,0.4148778168242231,0.382051 ± 0.414878,0.03283582089552239,0.05139239667671982,0.0328358 ± 0.0513924,0.05365362229386628,0.08004855272110992,0.0536536 ± 0.0800486
yolo11s,0.52,5,0.3794486215538847,0.4135626936083431,0.379449 ± 0.413563,0.03208955223880597,0.051270340409903484,0.0320896 ± 0.0512703,0.052537121622992025,0.08008909387536803,0.0525371 ± 0.0800891
yolo11s,0.53,5,0.3800701754385965,0.4135681577614372,0.38007 ± 0.413568,0.03134328358208956,0.051202405650490834,0.0313433 ± 0.0512024,0.051348327111112056,0.0800327575650966,0.0513483 ± 0.0800328
yolo11s,0.54,5,0.19315315315315315,0.26688084897517816,0.193153 ± 0.266881,0.029850746268656712,0.051703009181160525,0.0298507 ± 0.051703,0.04873432107949497,0.08114893080827701,0.0487343 ± 0.0811489
yolo11s,0.55,5,0.2031531531531532,0.2832488165098248,0.203153 ± 0.283249,0.0291044776119403,0.05172993082275633,0.0291045 ± 0.0517299,0.04742690058479532,0.08104438242284827,0.0474269 ± 0.0810444
yolo11s,0.56,5,0.20493150684931508,0.28738015280057483,0.204932 ± 0.28738,0.027611940298507463,0.050172347205885405,0.0276119 ± 0.0501723,0.044996729888816214,0.07873623741898729,0.0449967 ± 0.0787362
yolo11s,0.57,5,0.20405797101449274,0.28655073050163155,0.204058 ± 0.286551,0.026119402985074626,0.046902257798419895,0.0261194 ± 0.0469023,0.043054458510343056,0.07452446711200586,0.0430545 ± 0.0745245
yolo11s,0.58,5,0.23529411764705882,0.34189199816360794,0.235294 ± 0.341892,0.026119402985074626,0.046902257798419895,0.0261194 ± 0.0469023,0.04321946169772257,0.07474638021661059,0.0432195 ± 0.0747464
yolo11s,0.59,5,0.23656716417910445,0.3427924780430515,0.236567 ± 0.342792,0.026119402985074626,0.046902257798419895,0.0261194 ± 0.0469023,0.04332251784555483,0.07496941386641955,0.0433225 ± 0.0749694
yolo11s,0.6,5,0.2545454545454545,0.37534801726924344,0.254545 ± 0.375348,0.025373134328358204,0.04700604038290604,0.0253731 ± 0.047006,0.04202980899514839,0.07525742108706485,0.0420298 ± 0.0752574
yolo11s,0.61,5,0.24615384615384617,0.3614566192144841,0.246154 ± 0.361457,0.023880597014925373,0.04551627069246838,0.0238806 ± 0.0455163,0.039494439494439496,0.07304143543836776,0.0394944 ± 0.0730414
yolo11s,0.62,5,0.244375,0.36034109275102116,0.244375 ± 0.360341,0.023134328358208955,0.043865110476673415,0.0231343 ± 0.0438651,0.03839092634273357,0.07061272631474398,0.0383909 ± 0.0706127
yolo11s,0.63,5,0.2807017543859649,0.43842101752981755,0.280702 ± 0.438421,0.020149253731343283,0.037276100727588586,0.0201493 ± 0.0372761,0.034190045248868775,0.061346132777849706,0.03419 ± 0.0613461
yolo11s,0.64,5,0.2814814814814815,0.4386974109581048,0.281481 ± 0.438697,0.01865671641791045,0.03578978748740835,0.0186567 ± 0.0357898,0.03175723682702666,0.059413167901792026,0.0317572 ± 0.0594132
yolo11s,0.65,5,0.279245283018868,0.43792286180818235,0.279245 ± 0.437923,0.017164179104477612,0.03436078935289952,0.0171642 ± 0.0343608,0.029131187262028384,0.05721832629428133,0.0291312 ± 0.0572183
yolo11s,0.66,5,0.2784313725490196,0.437654789446095,0.278431 ± 0.437655,0.01641791044776119,0.0326998541794129,0.0164179 ± 0.0326999,0.02804133286891907,0.054797383425599755,0.0280413 ± 0.0547974
yolo11s,0.67,5,0.27999999999999997,0.4381780460041329,0.28 ± 0.438178,0.015671641791044775,0.0329965536857226,0.0156716 ± 0.0329966,0.026644221551986157,0.055515458700371965,0.0266442 ± 0.0555155
yolo11s,0.68,5,0.07659574468085106,0.1712732918936009,0.0765957 ± 0.171273,0.013432835820895522,0.030036734026116577,0.0134328 ± 0.0300367,0.02285714285714286,0.0511101251999952,0.0228571 ± 0.0511101
yolo11s,0.69,5,0.07555555555555556,0.1689473582999841,0.0755556 ± 0.168947,0.012686567164179105,0.028368026580221216,0.0126866 ± 0.028368,0.021725239616613417,0.04857911261021907,0.0217252 ± 0.0485791
yolo11s,0.7,5,0.07906976744186046,0.17680537496509965,0.0790698 ± 0.176805,0.012686567164179105,0.028368026580221216,0.0126866 ± 0.028368,0.021864951768488745,0.048891518479095085,0.021865 ± 0.0488915
yolo11s,0.71,5,0.07804878048780488,0.1745223787316909,0.0780488 ± 0.174522,0.011940298507462687,0.026699319134325848,0.0119403 ± 0.0266993,0.02071197411003236,0.046313382058248066,0.020712 ± 0.0463134
yolo11s,0.72,5,0.08648648648648649,0.19338966291890075,0.0864865 ± 0.19339,0.011940298507462687,0.026699319134325848,0.0119403 ± 0.0266993,0.020983606557377046,0.04692077067540542,0.0209836 ± 0.0469208
yolo11s,0.73,5,0.09411764705882353,0.21045345670586255,0.0941176 ± 0.210453,0.011940298507462687,0.026699319134325848,0.0119403 ± 0.0266993,0.021192052980132454,0.04738687104635316,0.0211921 ± 0.0473869
yolo11s,0.74,5,0.0875,0.1956559480312316,0.0875 ± 0.195656,0.010447761194029851,0.023361904242535116,0.0104478 ± 0.0233619,0.018666666666666668,0.04173993557999608,0.0186667 ± 0.0417399
yolo11s,0.75,5,0.08666666666666667,0.19379255804998177,0.0866667 ± 0.193793,0.009701492537313432,0.02169319679663975,0.00970149 ± 0.0216932,0.0174496644295302,0.03901863584898961,0.0174497 ± 0.0390186
yolo11s,0.76,5,0.08888888888888888,0.19876159799998128,0.0888889 ± 0.198762,0.008955223880597014,0.020024489350744384,0.00895522 ± 0.0200245,0.016271186440677963,0.03638347895592878,0.0162712 ± 0.0363835
yolo11s,0.77,5,0.09565217391304348,0.21388476306519727,0.0956522 ± 0.213885,0.008208955223880597,0.018355781904849017,0.00820896 ± 0.0183558,0.015120274914089349,0.03380996254638857,0.0151203 ± 0.03381
yolo11s,0.78,5,0.1,0.22360679774997902,0.1 ± 0.223607,0.005970149253731343,0.013349659567162924,0.00597015 ± 0.0133497,0.011267605633802818,0.025195132140842704,0.0112676 ± 0.0251951
yolo11s,0.79,5,0.1,0.22360679774997902,0.1 ± 0.223607,0.0052238805970149255,0.011680952121267558,0.00522388 ± 0.011681,0.009929078014184396,0.02220209339361493,0.00992908 ± 0.0222021
yolo11s,0.8,5,0.09230769230769231,0.20640627484613444,0.0923077 ± 0.206406,0.004477611940298507,0.010012244675372192,0.00447761 ± 0.0100122,0.008540925266903915,0.01909808948754269,0.00854093 ± 0.0190981
yolo11s,0.81,5,0.09090909090909091,0.20327890704543544,0.0909091 ± 0.203279,0.003731343283582089,0.008343537229476826,0.00373134 ± 0.00834354,0.007168458781362007,0.01602916112903075,0.00716846 ± 0.0160292
yolo11s,0.82,5,0.08,0.17888543819998318,0.08 ± 0.178885,0.0029850746268656717,0.006674829783581462,0.00298507 ± 0.00667483,0.005755395683453237,0.012869455985610298,0.0057554 ± 0.0128695
yolo11s,0.83,5,0.08,0.17888543819998318,0.08 ± 0.178885,0.0014925373134328358,0.003337414891790731,0.00149254 ± 0.00333741,0.00293040293040293,0.0065525801538455376,0.0029304 ± 0.00655258
yolo11s,0.84,5,0.06666666666666667,0.14907119849998599,0.0666667 ± 0.149071,0.0007462686567164179,0.0016687074458953655,0.000746269 ± 0.00166871,0.0014760147601476014,0.003300469339483084,0.00147601 ± 0.00330047
yolo11s,0.85,5,0.1,0.22360679774997902,0.1 ± 0.223607,0.0007462686567164179,0.0016687074458953655,0.000746269 ± 0.00166871,0.0014814814814814816,0.003312693299999689,0.00148148 ± 0.00331269
yolo11s,0.86,5,0.1,0.22360679774997902,0.1 ± 0.223607,0.0007462686567164179,0.0016687074458953655,0.000746269 ± 0.00166871,0.0014814814814814816,0.003312693299999689,0.00148148 ± 0.00331269
yolo11s,0.87,5,0.2,0.44721359549995804,0.2 ± 0.447214,0.0007462686567164179,0.0016687074458953655,0.000746269 ± 0.00166871,0.001486988847583643,0.0033250081449811,0.00148699 ± 0.00332501
yolo11s,0.88,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.89,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.9,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.91,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.92,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.93,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.94,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.95,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.96,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.97,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.98,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
yolo11s,0.99,5,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0,0.0,0.0,0 ± 0
